title,press,date,summary,url
법인차 ‘연두색 번호판’회피 꼼수…탈세의혹까지 번져,글로벌이코노믹,2024-10-09,"법인 차량을 무분별한 사용을 막기 위해 이를 구분하고자 올해 1월 1일부터 시행된 ‘연두색 번호판’ 제도를 회피하기 위한 불법 행위가 버젓이... 김 의원에 따르면, 올해 상반기 등록된 법인차 중 수입차 수는 4만7242대로 집계됐는데, 이중 일반소비자 가격 8000만원 이상 승용·승합차는 1만8898대였다. 이...",http://www.g-enews.com/ko-kr/news/article/news_all/202410091213028085a67d2c7d5a_1/article.html
"[전문가 기고]법인차를 위한 연두색 번호판 도입, 시작부터 잘못됐다",매일일보,2024-06-30,김필수 대림대 교수 이번 정부에서 대통령 공략 중의 하나가 현재 시행 중인 법인차 규제를 위한 연두색 번호판 도입이다. 올 1월 1일부터 도입한 현... 이 공약이 준비되면서 우선적으로 잘못된 방법이 바로 새로운 번호판 도입이라는 점과 가격적으로 잘라서 법인차를 규제한다는 발상이다. 이 두 가지는...,http://www.m-i.kr/news/articleView.html?idxno=1135041
[김필수 칼럼] 연두색 번호판 도입한 법인차..변법 막을 방안은?,데일리카,2024-06-29,이번 정부에서 대통령 공략 중의 하나가 현재 시행 중인 법인차 규제를 위한 연두색 번호판 도입이다. 올 1월 1일부터 도입한 현 제도는 장점보다는 단점이... 법인차는 법인 소속으로 차량을 구입하면서 각종 세제 혜택을 받고 기업 활동에 도움이 되고자 도입한 신차 구입제도이다. 그러나 중소기업 등에서...,https://www.dailycar.co.kr/content/news.html?type=view&autoId=53488
"""임원도 법인차 대신 통근버스""…위즈돔, 출퇴근 지옥길 바꿨다",뉴스1,2024-09-22,"한 대표는 ""최근 대기업 그룹사들은 임원에게 법인차를 지급해도 기사는 붙이지 않는 경우가 많다. 그러다보니 임원들도 출퇴근길 직접 운전을 하기 보다 통근버스를 이용하는 경우가 많은 것으로 확인되고 있다""면서 ""임직원들의 높은 호응 속에 추가로 관심을 보이는 대기업들도 늘고 있다""고 강조했다....",https://www.news1.kr/industry/sb-founded/5541411
법인차도 대세는 'RV'…카니발·쏘렌토·GV80 인기↑,머니S언론사 선정,2024-05-23,"기아 카니발과 쏘렌토가 법인차 판매에서 상위권을 차지한 것으로 나타났다. 법인차 판매에서 강세를 보이던 고급 세단이 아닌 레저용차(RV)와 승용형다목적차(SUV)가 1위와 3위에 오른건 이례적이다. 23일 카이즈유데이터연구소에 따르면 올해 1월부터 4월기준 기아 카니발은 1만2440대, 쏘렌토는...",https://www.moneys.co.kr/article/2024052215030972865
그랜저·G90도 눌렀다… 1분기 가장 많이 팔린 법인차 ‘카니발’,조선비즈언론사 선정,2024-05-21,국민 패밀리카로 불리는 기아의 미니밴 ‘카니발’이 올해 1분기(1~3월) 국내 법인차 등록 순위 1위를 차지했다. 1분기 기준으로 1위에 오른 것은 이번이 처음이다. 그간 법인차는 그랜저·G80 등 대형 세단이 주로 인기를 끌었다. 하지만 기업 임원들 사이에서 넓은 공간과 실용성 등으로 카니발을...,https://biz.chosun.com/industry/car/2024/05/21/EJD7FC3NQ5FGROFGA5GEDE5PAY/?utm_source=naver&utm_medium=original&utm_campaign=biz
연두색 번호판 효과 끝났나…'고가 법인차' 증가세,뉴시스언론사 선정,2024-05-08,올해 초 고가 법인 업무용차에 대한 연두색 번호판 부착 제도 시행 이후 감소했던 수입 법인차 판매가 다시 증가세로 돌아섰다. 단기 계약 등 연두색 번호판 부착을 피할 수 있는 방법이 알려지면서 효과가 줄고 있다는 분석이다. 8일 한국수입자동차협회(KAIDA)에 따르면 지난 4월 수입 법인차 신규 등록...,https://www.newsis.com/view/?id=NISX20240508_0002727259&cID=13001&pID=13000
법인차 '녹색 번호판' 도입에 수입 차량 시장 휘청,투데이코리아,2024-04-23,"투데이코리아=김시온 기자 | 정부가 지난 1월부터 '8000만원 이상 수입 법인차 녹색 번호판'을 도입한 가운데 수입 차량 시장이 크게 위축된 것으로 나타났다. 22일 한국수입자동차협회(KAIDA)에 따르면, 국내 수입 법인차 등록 대수는 지난해 같은 기간 5636대보다 약 31% 감소한 3868대로 집계됐다. 특히 전체...",http://www.todaykorea.co.kr/news/articleView.html?idxno=317155
연두색 번호판 낙인 효과… 수입 법인차 판매율 ‘뚝’,국민일보,2024-04-22,연두색 번호판 도입 이후 수입 법인차 등록 대수가 크게 줄어들었다. 지난달 국내 수입차 시장에서 법인 구매 비중은 처음으로 30% 아래로 떨어졌다. 21일 한국수입자동차협회(KAIDA)에 따르면 지난달 8000만원 이상의 수입 법인차 등록 대수는 3868대로 집계됐다. 지난해 같은 기간 5636대보다 약 31...,https://www.kmib.co.kr/article/view.asp?arcid=1713688661&code=11151100&cp=nv
"연두색 번호판 때문에 지난달 '수입 법인차' 비중, 처음으로 30% 아래로 떨어져",위키트리,2024-04-20,법인 전용 '연두색 번호판' 도입 이후 상황이 전해졌다.연두색 번호판 도입 이후 수입 법인차 등록 대수가 계속 감소하는 것으로 조사됐다. 연합뉴스... 지난달 8000만 원 이상의 수입 법인차 등록 대수는 3868대로 집계됐다. 이는 지난해 같은 기간의 5636대 대비 1768대(31.4%) 감소한 수준이다. 이와 관련해...,https://www.wikitree.co.kr/articles/943078
연두색 번호판이 뭐라고...8000만원 넘는 수입차 중 법인차 비중 30% 아래로 '뚝',한국일보언론사 선정,2024-04-16,"넘는 법인차에 연두색 번호판을 달게 했더니 3월 수입차 법인 구매 비중이 처음으로 30% 아래로 내려갔다. 일부에서는 연두색 번호판를 피하려고 실제 구입 가격을 줄여 신고하는 꼼수 사례도 나타나고 있다. 15일 한국수입차협회(KAIDA)에 따르면 지난달 8,000만 원 이상의 수입 법인차 등록 대수는 3...",https://www.hankookilbo.com/News/Read/A2024041514070003447?did=NA
"“보가9 카니발 하이리무진, 법인차 수요 높다”",동아일보,2024-08-16,"9인승 이상 법인차는 10% 부가세 환급(부가세공제) 혜택을 받을 수 있으며 6명 이상 탑승했을 때 고속도로에서 버스 전용차로를 이용할 수 있는 등 편의성도 높다. 또한 보가9의 1:1 인디비주얼 오더 시스템을 통해 다양한 내·외부 업그레이드 추가 옵션을 선택할 수 있으며, 차량 내부 대부분의 디자인을 직접...",https://www.donga.com/news/Economy/article/all/20240814/126525612/1
‘보가9 카니발 하이리무진’ 법인차 부가세 공제 혜택에 인기,매일경제,2024-06-21,실제로 ‘카니발 하이리무진’은 의전용 차량으로 사용되는 경우가 많아 법인차 업계에서 대세로 떠오르고 있다. 또한 9인승 이상 법인차는 10% 부가세 환급(부가세공제) 혜택을 받을 수 있으며 6명 이상 탑승했을 때 고속도로에서 버스 전용차로를 이용할 수 있는 등 장점이 많아 수요는 계속 높아질 것으로...,https://www.mk.co.kr/article/11046745
연두색 번호판 부끄럽나?…고가 수입 법인차 비중 '뚝',미디어펜,2024-04-15,올해부터 취득가액 8000만 원 이상 법인 차량에 '연두색 번호판'을 부착하는 제도가 본격 시행되면서 수입 법인차 등록 대수가 급감한 것으로 풀이된다. 다만 편법이 난무하고 있는 만큼 실효성 차원에서 제도 보완이 필요하다는 지적도 나온다. 15일 한국수입차협회(KAIDA)에 따르면 지난달 8000만 원 이상의...,https://www.mediapen.com/news/view/912265
연두색 번호판 때문에…지난달 수입 법인차 비중 첫 30% 아래로,연합뉴스언론사 선정,2024-04-15,신규 등록 대수 중 법인차 비중 28.4%로 '뚝'…등록대수도 31.4%↓ 법인 전용 '연두색' 번호판 도입 여파로 수입 법인차 등록 대수가 계속해서 감소하는 것으로 나타났다. 번호판 부착 대상인 8천만원 이상의 고가 모델을 주로 보유한 럭셔리카 브랜드가 가장 큰 타격을 받고 있는 가운데 지난달 수입차...,https://www.yna.co.kr/view/AKR20240414045800003?input=1195m
"車 주요뉴스, 주유소 기름값 고공행진...유류세 인하 '더' 연장 – '연두색 번호판' 효과? 수입 법인차 감소 – 수입차 시장 '하이브리드' 강세...디젤은 ↓ [모터그램]",시선뉴스,2024-04-15,"법인 전용 '연두색' 번호판 효과?...수입 법인차 등록 대수 감소 법인 전용 '연두색' 번호판 도입의 영향 때문일까, 수입 법인차 등록 대수가 계속해서 감소하는 것으로 나타났다. 번호판 부착 대상인 8천만원 이상의 고가 모델을 주로 보유한 럭셔리카 브랜드가 가장 큰 타격을 받고 있는 가운데...",http://www.sisunnews.co.kr/news/articleView.html?idxno=209327
"""1억 넘는데 왜 연두색 아니죠"" 법인차 번호판 '황당 꼼수'",중앙일보언론사 선정,2024-04-08,"올해부터 취득가액 8000만원 이상인 법인차량에 ‘연두색 번호판’을 부착하는 제도가 시행되자, 취득가를 거짓으로 낮춰 신고하는 ‘꼼수 법인차’들이 있어 제도 보완이 필요하다는 지적이 나온다. 7일 중앙일보가 김주영 더불어민주당 의원실을 통해 입수한 국토교통부의 ‘수입 법인차 차량 모델...",https://www.joongang.co.kr/article/25240922
"보가9 ""카니발 하이리무진 9인승 이상 법인차 부가세 공제 혜택""",한국일보,2024-06-07,"그 중에서도 카니발 하이리무진은 의전용 차량으로도 사용하기 좋아 법인차 업계에서 대세로 떠오르고 있다. 특히, 9인승 이상 법인차는 10% 부가세 환급(부가세공제) 혜택을 받을 수 있다. 또한 6명 이상 탑승했을 때 고속도로에서 버스 전용차로를 이용할 수 있는 등 장점이 많다. 이처럼 카니발 하이리무진...",https://www.hankookilbo.com/News/Read/A2024060711020003979?did=NA
‘연두색 번호판’ 피하는 법인車 꼼수… “6개월 렌트로 일반 번호판”,동아일보언론사 선정,2024-04-25,올 1월부터 취득가액 8000만 원 이상 법인 차량이 세금·보험 공제 혜택 등을 받기 위해서는 연두색 번호판을 달도록 의무화되자 이를 피하기 위한... 기자가 통화한 벤츠·BMW·아우디 딜러 10명 중 전원이 “8000만 원 이상 법인 차에 연두색 번호판을 달지 않을 수 있다”고 했다. 단기 렌트를 반복하는...,https://www.donga.com/news/Economy/article/all/20240425/124642562/1
“연두색 번호판 안달게 해드려요” 고가 법인차 꼼수 구매,동아일보언론사 선정,2024-04-24,정부가 올 1월부터 취득가액 8000만 원 이상의 법인 차량이 세금·보험 공제 혜택 등을 받기 위해서는 연두색 번호판을 달도록 의무화한 가운데 이를 피하기 위한 꼼수가 판치고 있는 것으로 나타났다. 법인 차량을 개인적으로 유용하는 것을 막고자 하는 당초 정책 효과가 반감된다는 우려가 나온다. 고가...,https://www.donga.com/news/Economy/article/all/20240424/124637805/1
[Invest]'법인차ㆍ법카'도 비용절감 대상…파트너 혜택 살피는 회계ㆍ법무법인,인베스트조선,2024-11-26,"A 대형 회계법인은 내년부터 파트너 법인차량 지원을 없애는 안을 검토했다. 내년부터 당장 진행하지는 않게 됐지만, 장기적으로 대상을 줄이는 방안... 삼정KPMG는 상무 직급부터 법인 차량 지원을 적용하고 있다. 업무 관련 차량 유지비(유류비, 통행료 등)를 지원한다. 이외에도 휴대전화 사용료, 비서 지원 등이...",https://www.investchosun.com/site/data/html_dir/2024/11/25/2024112580157.html
"벤틀리 -77%, 포르쉐 -23%…법인차 녹색번호판 영향?",문화일보언론사 선정,2024-04-20,경기 불황에 더해 지난해부터 시행된 법인차 녹색 번호판 규제가 영향을 미치고 있다는 분석이다. 19일 수입자동차협회에 따르면 올 들어 벤틀리의... 이는 올해부터 신규·변경 등록하는 8000만 원 이상 법인차에 녹색 번호판을 붙이는 제도가 영향을 미친 것으로 해석된다. 올해 등록된 수입차...,https://www.munhwa.com/news/view.html?no=2024042001039910018003
법인차 연두색 번호판 6개월 새 1만2621대 증가,스카이데일리,2024-07-28,스카이데일리 노태하기자 = ▲ 경기도 수원시 권선구 수원도시공사 번호판제작소에서 직원이 고액 법인차량용 연두색 번호판을 정리하고... 해당 법인차 중 국산차는 4388대(34.8%)였고 수입차는 8233대(65.2%)였다. 단일 모델로 연두색 번호판을 가장 많이 부착한 모델은 총 2801대(롱휠베이스...,https://www.skyedaily.com/news/news_view.html?ID=241000
"""내 명의로 법인차 빌리고 리스비까지 떠넘겨""…바지사장의 한숨",뉴스1,2024-07-26,정윤미 조유리 기자 = 바지사장 명의로 법인 차를 빌리고 2300여만 원의 리스비까지 떠넘겼다는 의혹이 제기된 60대 남성에 대해 경찰이 수사에... A 씨는 이후 2021년 6월 B 씨의 명의로 법인차 리스 계약을 체결했다. 60개월 할부로 스타리아 차량 1대를 빌린 것이다. B 씨는 그해 9월 A 씨로부터 돌연 퇴사...,https://www.news1.kr/society/incident-accident/5491020
연두색 번호판 도입 후 고가 법인차 등록↓,인천일보,2024-03-15,"▲인천일보 DB 고가 법인차 '연두색' 번호판 의무 부착이 시행 중인 가운데, 실제 고가 수입 법인차 등록이 크게 감소한 것으로 나타났다. 13일 한국수입자동차협회에 따르면 지난달 출고가액 8000만원이 넘는 수입 법인차 등록 대수가 3551대로 집계됐다. 전년 동월(4793대) 대비 26% 감소한 수준이다....",https://www.incheonilbo.com/news/articleView.html?idxno=1239227
‘연두색 번호판’ 기피? 고가 수입 법인차 등록대수 ‘뚝’,조선일보,2024-03-14,올해부터 8000만원 이상 법인차에 ‘연두색 번호판’ 부착 의무화가 시행된 뒤 고가 수입 법인차 등록 대수와 그 비중이 1년 전과 비교해 크게 줄어든 것으로 나타났다. 14일 한국수입자동차협회(KAIDA)에 따르면 올해 2월 가격이 8000만원 넘는 수입 법인차 등록 대수는 3551대로 집계됐다. 작년 동...,https://www.chosun.com/economy/economy_general/2024/03/14/NF6RIKVWK5AX3GLZT7BV2PXTSI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
‘연두색’ 번호판 도입 이후 고가 법인차 인기 ‘시들’ [모빌리티 톺아보기],세계일보,2024-03-13,법인차 전용 ‘연두색’ 번호판 제도의 시행 이후에 고가 수입 법인차 등록 대수와 그 비중이 1년 전과 비교해 크게 줄어든 것으로 나타났다. 윤석열 대통령의 대선 공약이었던 법인차 전용 연두색 번호판 제도는 법인 명의의 ‘슈퍼카’ 등 고가 차량을 법인 소유주 등이 사적으로 사용하는 것을...,http://www.segye.com/newsView/20240313514593?OutUrl=naver
고가 법인차 ‘연두색 번호판 부착’...제도 개정 후 결과 살펴보니,IT동아,2024-03-11,"올해부터 신규 또는 변경 등록하는 8000만원 이상의 고가 법인차에 연두색 번호판을 의무 장착하는 제도가 시행됐다. 그간 고가의 차량을 법인... 연두색 번호판 부착 제도 시행 후 고가 법인차 판매량 급감 국토교통부는 지난해 11월, 공공 및 민간법인에서 이용하는 8000만원 이상 법인차에 대해 일반...",https://it.donga.com/105074/
[차량번호판의 세계] 연두색 번호판 제도 시행에 고가 법인차 등록 감소... 찬반 논쟁도,세계비즈,2024-03-27,경기도 수원시 권선구 수원도시공사 번호판제작소에서 한 직원이 고가 법인차량 사적 사용과 탈세를 막기 위해 도입된 연두색 차량 번호판을 정리하고 있다. 뉴시스 올해부터 시작된 8000만원 이상 고가 법인차 전용 ‘연두색 번호판’은 각종 커뮤니티 안에서 뜨거운 논쟁거리다. 연두색 번호판 적용 기준...,http://www.segyebiz.com/newsView/20240327516121?OutUrl=naver
텀블러 의무 사용에 법인차는 전기차로…‘탄소 중립’ 선언한 이 기업,세계일보,2024-11-11,"앞서 2022년부터 집중해온 에너지 사용량 절감과 탄소배출 감소를 위해 모든 법인차량을 점차 전기차로 전환할 계획이며, 2027년까지 녹색프리미엄(100% 친환경 재생에너지로 생산한 전력 구매)과 탄소배출권을 구매한다. 연간 탄소배출량이 336톤 미만으로 탄소배출권 할당과 거래제 적용 대상이...",http://www.segye.com/newsView/20241111508923?OutUrl=naver
"'보가9 카니발 하이리무진’ 법인차 수요 상승 …""빠른 출고, 부가세 공제 혜택 영향""",동아일보,2024-07-05,"또한 9인승 이상 법인차는 10% 부가세 환급(부가세공제) 혜택을 받을 수 있으며, 6명 이상 탑승했을 때 고속도로에서 버스 전용차로를 이용할 수 있다.... 말 그대로 ‘움직이는 사무실’로 활용할 수 있어 법인차로 인기가 높다. 한편, 보가9의 트림의 종류는 3가지로 △최고급 옵션의 사양인 보가9 프리미엄...",https://www.donga.com/news/Economy/article/all/20240704/125771677/1
"‘고가’ 수입 법인차, ‘저가’ 경유차 사라진 까닭은?",대한경제,2024-03-15,수입 법인차 등록대수는 3551대로 전년 동월 대비 26% 감소했다. 같은 기간 8000만원 이상 고가 수입차 전체 판매 감소율(11%)의 2배가 넘는다. 8000만원 이상 업무용 승용차에 ‘연두색 번호판’을 부착하는 제도가 도입된 영향으로 분석된다. 한 눈에 법인차임을 알아볼 수 있게 되면서 사적 유용이 어려워지고...,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202403141533166620625
"“8천만·임차기간 합산 1년 이상 법인차, 전용번호판 부착 대상”",KBS,2024-04-26,국토교통부가 8천만 원 이상 고가 차량 가운데 임차 기간을 합산해 1년 이상인 경우 법인차 전용번호판 부착대상이라고 밝혔습니다. 국토부는 최근 일부... 한편 정부는 지난 1월부터 고가의 법인차 사적 사용을 방지하기 위해 법인 업무용 승용차에 대해 일반번호판과 구별되는 전용번호판을 시행하고...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7949892&ref=A
'연두색 번호판' 포르쉐·벤틀리 부끄럽나…1월 수입 법인차 '반토막',뉴스1언론사 선정,2024-02-06,전체 수입차 판매량 중 법인 판매 비중도 전월 대비 9%포인트(p) 이상 하락하며 법인차 '연두색 번호판' 부착 시행이 수입차 판매량을 끌어내렸다는... 고금리·고물가 장기화로 전체 수입차 판매량이 부진한 가운데 올해부터 본격적으로 시행한 법인차 연두색 번호판 부착이 판매에 부정적인 영향을...,https://www.news1.kr/articles/5313564
'연두색 번호판'… 8000만원 이상 법인車 현타 온다 [김재홍의 Car푸치노],뉴데일리,2024-02-01,"고가(高價)의 법인차 판매가 수입차 시장의 성장을 주도해왔다는 점에서 이번 조치로 수입차 업계가 타격을 입을 수 있다는 전망도 제기된다. 1일... 현재 국내 수입차 시장은 고가의 법인차 시장이 이끌어왔다고 해도 과언이 아니다. 지난해 수입차 등록대수는 27만1034대인데, 이 중 법인차는 10만7677대로...",https://biz.newdaily.co.kr/site/data/html/2024/02/01/2024020100090.html
“법인차도 이젠 쏘카로 예약·반납”,헤럴드경제,2024-10-31,법인 차량도 애플리케이션으로 간편하게 예약·반납할 수 있는 쏘카의 차량 관리·관제 솔루션 ‘쏘카FMS’가 주목 받고 있다. 31일 쏘카에 따르면 쏘카FMS는 쏘카 차량이 아닌 기업들이 소유하고 있는 법인 차량에 쏘카가 자체 개발한 관제 시스템(STS)을 장착한 솔루션이다. 이를 통해 임직원들이 실물 키 없이...,https://news.heraldcorp.com/view.php?ud=20241031050338
연녹색 번호판 시행 앞두고 3억 이상 법인차 판매 59% 증가,부산일보언론사 선정,2024-01-14,"고가 법인차에 연녹색 번호판을 장착하는 정책이 시행된 가운데, 지난해 3억 원 이상 법인차 판매가 급증한 것으로 나타났다. 연녹색 번호판 시행을 앞두고 미리 법인차를 교체하거나 새로 사려는 수요 때문으로 분석된다. 14일 국회 기재위 더불어민주당 양경숙 의원이 국토교통부로부터 받은 자료에...",https://www.busan.com/view/busan/view.php?code=2024011412383916993
고가 법인차 '연두색 번호판' 시행…기대와 우려 공존,매일일보,2024-01-09,광주 북구 자동차번호판 교부소에서 담당자가 고액 법인차량용 연두색 번호판을 정리하고 있다. 사진=연합뉴스 매일일보 = 이찬우 기자 | 법인차의 사적운용을 막기 위해 8000만원 이상 법인차에 '연두색 번호판'이 부착된다. 이에 투명한 법인차 운용에 대한 기대와 동시에 위화감 조성이라는 우려의 시선이...,http://www.m-i.kr/news/articleView.html?idxno=1082815
‘연두색’ 번호판 안보인다 했더니… 제도 시행 앞두고 고가 수입차 법인 등록 ‘꼼수’,세계일보언론사 선정,2024-02-12,법인차 전용 ‘연두색’ 번호판 제도가 도입된 첫달 전국에서 1600여 대가 이 번호판을 새로 단 것으로 나타났다. 연초 법인차 등록이 저조한 것은 ‘연두색’ 번호판 제도 시행을 앞두고 법인들이 지난해 미리 고가의 수입차 등을 구입해 법인차 등록을 하는 ‘꼼수’를 부린 탓이다. ◆예상보다 적은...,http://www.segye.com/newsView/20240212505973?OutUrl=naver
고가 법인차 전용 '연두색 번호판'…근본적인 해결책 될까,이코노믹리뷰,2024-01-04,올해부터 8000만원이 넘는 고가의 법인차는 의무적으로 연두색 번호판을 부착해야 한다. 각 지자체들이 새해부터 번호판 배포 준비를 마친 가운데... 각종 세제 혜택이 적용되는 법인차를 경영진들이 사적으로 사용하고 있다는 논란이 거세지자 정부는 지난해 11월 '자동차 등록번호판 등의 기준에 관한 고시...,https://www.econovill.com/news/articleView.html?idxno=641156
"[車돋보기] ""연두색 번호판 싫어요""…작년 말 법인차 판매 급증한 이유",아주경제,2024-02-07,"올해부터 법인이 8000만원 이상인 차량을 업무용으로 새로 구매·리스·렌털하는 경우 기존 흰색이 아닌 ‘연두색’ 번호판을 부착해야 하기 때문에 제도 시행을 앞두고 법인차 구매 러시가 발생했다는 분석이다. 법인차 연두색 번호판 부착 제도는 윤석열 대통령의 대선 당시 공약으로, 고가...",https://www.ajunews.com/view/20240206165205123
“연두색 번호판 무서웠나”…초고가 법인 수입차 ‘불티’,이투데이,2023-12-31,이투데이=강문정 기자 | 법인 구매 수입차 2대 중 1대는 ‘억대’ 올해 1억 원↑ 법인 수입차 판매 최대치 전망 내년 1월부터 법인차 전용 번호판 부착 연내에 법인차 구매하려는 수요 몰려 내년부터 8000만 원 이상의 법인차량에 ‘연두색 번호판’ 부착하는 제도가 시행되는 가운데 고가 법인 수입차...,https://www.etoday.co.kr/news/view/2315776
"""법인차 연두 번호판 누가 발의했냐"" 불만에…""그래서 생긴 것"" 뭇매",SBS언론사 선정,2024-03-21,"올해부터 고가의 법인차 전용 연두색 번호판 제도가 시행됐죠. 이런 가운데, 한 누리꾼이 불만을 드러냈다가 되레 역풍을 맞았습니다. 기사 보시죠. 최근... 이에 누리꾼들은 '법인차로 주말에 드라이브 가니까 만든 제도다', '기존 법인 차도 다 바꿨으면 좋겠다' 등의 반응을 보였습니다. 연두색 번호판 제도는...",https://news.sbs.co.kr/news/endPage.do?news_id=N1007580440&plink=ORI&cooper=NAVER
'법인차 연두색 번호판' 시행 한 달···각성 효과는?,이뉴스투데이,2024-01-29,올해부터 신규 등록하는 법인차에만 적용됨에 따라 지난해까지 구매한 법인차량은 기존과 같은 일반 번호판을 단다. 가격 8000만원 이하 중형 차량은 적용 대상에서도 뺐다. '효과 없는 반쪽자리' 제도라는 지적이 이는 이유도 이 때문이다. 법인 차량 업무용 외 사적 유용을 제재하겠다는 취지로 국토부는...,http://www.enewstoday.co.kr/news/articleView.html?idxno=2084382
[동영상] BMW M8이 5700만원? 법인차 '연두색 번호판 꼼수',조세일보언론사 선정,2024-10-11,2024년부터 법인 차 번호판은 연두색으로 변경되었습니다. 법인 차를 사적으로 사용하는 것을 막고 기업의 비용 처리에 대한 투명성을 높이기 위해서입니다. 모든 법인 차에 적용되는 것은 아니고 가격이 8천만원 이상일 경우 연두색 번호판을 달아야 합니다. 하지만 이를 피하기 위해 다운 계약서를...,http://www.joseilbo.com/news/news_read.php?uid=527462&class=32&grp=
[기자수첩] 법인차 연두색 번호판과 도로 위 계급장,브릿지경제,2024-01-18,법인차 연두색 번호판과 도로 위 계급장 올해부터 판매가격 8000만원 이상의 업무용차에 연두색 번호판이 장착된다. 윤석열 대통령의 대선 공약이다.... 법인 사업자가 주말에 법인차를 업무를 위해 사용했다고 운행일지에 적으면 사적사용이 손 쉽게 업무용으로 둔갑할 수도 있다. 정부도 연두색 번호판 정책...,https://www.viva100.com/main/view.php?key=20240117010005579
[모닝] 연두색 번호판 도입 앞두고 고가 법인차 판매 58% 증가,조선일보,2024-01-15,"올해부터 8000만원 이상 법인차에 ‘연두색 번호판’ 부착 의무화 시행을 앞두고 고가 법인차 구매가 급증한 것으로 풀이된다. 14일 더불어민주당 양경숙 의원실에 따르면 지난해 3억원 넘는 법인차는 1858대로 2022년(1173대)보다 685대 늘었다. 3~5억원 차량은 2022년 934대에서 1554대로, 5억원 초과...",https://www.chosun.com/economy/auto/2024/01/15/B2ALGMXJ7VHTDCMADAYLRVRUPY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
